stock_code,parent_stock_type,parent_stock_code,stock_available
DELIGHT-2000SK-02-BCA/NW-10,Boots,DELIGHT-2000SK-02,0,"Pleaser\delight-2000sk-02-bcanw.jpg"
DELIGHT-2000SK-02-BCA/NW-11,Boots,DELIGHT-2000SK-02,0,"Pleaser\delight-2000sk-02-bcanw.jpg"
DELIGHT-2000SK-02-BCA/NW-12,Boots,DELIGHT-2000SK-02,0,"Pleaser\delight-2000sk-02-bcanw.jpg"
DELIGHT-2000SK-02-BCA/NW-5,Boots,DELIGHT-2000SK-02,0,"Pleaser\delight-2000sk-02-bcanw.jpg"
DELIGHT-2000SK-02-BCA/NW-6,Boots,DELIGHT-2000SK-02,0,"Pleaser\delight-2000sk-02-bcanw.jpg"
DELIGHT-2000SK-02-BCA/NW-7,Boots,DELIGHT-2000SK-02,0,"Pleaser\delight-2000sk-02-bcanw.jpg"
DELIGHT-2000SK-02-BCA/NW-8,Boots,DELIGHT-2000SK-02,0,"Pleaser\delight-2000sk-02-bcanw.jpg"
DELIGHT-2000SK-02-BCA/NW-9,Boots,DELIGHT-2000SK-02,0,"Pleaser\delight-2000sk-02-bcanw.jpg"
DELIGHT-2016-BPU/M-10,Boots,DELIGHT-2016,0,"Pleaser\delight-2016-bpu.jpg"
DELIGHT-2016-BPU/M-11,Boots,DELIGHT-2016,0,"Pleaser\delight-2016-bpu.jpg"
DELIGHT-2016-BPU/M-5,Boots,DELIGHT-2016,0,"Pleaser\delight-2016-bpu.jpg"
DELIGHT-2016-BPU/M-6,Boots,DELIGHT-2016,0,"Pleaser\delight-2016-bpu.jpg"
DELIGHT-2016-BPU/M-7,Boots,DELIGHT-2016,0,"Pleaser\delight-2016-bpu.jpg"
DELIGHT-2016-BPU/M-8,Boots,DELIGHT-2016,0,"Pleaser\delight-2016-bpu.jpg"
DELIGHT-2016-BPU/M-9,Boots,DELIGHT-2016,0,"Pleaser\delight-2016-bpu.jpg"
DELIGHT-2016-WPU/M-10,Boots,DELIGHT-2016,0,"Pleaser\delight-2016-wpu.jpg"
DELIGHT-2016-WPU/M-11,Boots,DELIGHT-2016,0,"Pleaser\delight-2016-wpu.jpg"
DELIGHT-2016-WPU/M-5,Boots,DELIGHT-2016,0,"Pleaser\delight-2016-wpu.jpg"
DELIGHT-2016-WPU/M-6,Boots,DELIGHT-2016,0,"Pleaser\delight-2016-wpu.jpg"
DELIGHT-2016-WPU/M-7,Boots,DELIGHT-2016,0,"Pleaser\delight-2016-wpu.jpg"
DELIGHT-2016-WPU/M-8,Boots,DELIGHT-2016,0,"Pleaser\delight-2016-wpu.jpg"
DELIGHT-2016-WPU/M-9,Boots,DELIGHT-2016,0,"Pleaser\delight-2016-wpu.jpg"
DELIGHT-2016-BSUE/M-10,Boots,DELIGHT-2016,0,"Pleaser\delight-2016-bsue.jpg"
DELIGHT-2016-BSUE/M-11,Boots,DELIGHT-2016,0,"Pleaser\delight-2016-bsue.jpg"
DELIGHT-2016-BSUE/M-5,Boots,DELIGHT-2016,0,"Pleaser\delight-2016-bsue.jpg"
DELIGHT-2016-BSUE/M-6,Boots,DELIGHT-2016,0,"Pleaser\delight-2016-bsue.jpg"
DELIGHT-2016-BSUE/M-7,Boots,DELIGHT-2016,0,"Pleaser\delight-2016-bsue.jpg"
DELIGHT-2016-BSUE/M-8,Boots,DELIGHT-2016,0,"Pleaser\delight-2016-bsue.jpg"
DELIGHT-2016-BSUE/M-9,Boots,DELIGHT-2016,0,"Pleaser\delight-2016-bsue.jpg"
DELIGHT-2018-BLK-10,Boots,DELIGHT-2018,0,"Pleaser\delight-2018-b.jpg"
DELIGHT-2018-BLK-11,Boots,DELIGHT-2018,0,"Pleaser\delight-2018-b.jpg"
DELIGHT-2018-BLK-12,Boots,DELIGHT-2018,0,"Pleaser\delight-2018-b.jpg"
DELIGHT-2018-BLK-13,Boots,DELIGHT-2018,0,"Pleaser\delight-2018-b.jpg"
DELIGHT-2018-BLK-14,Boots,DELIGHT-2018,0,"Pleaser\delight-2018-b.jpg"
DELIGHT-2018-BLK-5,Boots,DELIGHT-2018,0,"Pleaser\delight-2018-b.jpg"
DELIGHT-2018-BLK-6,Boots,DELIGHT-2018,0,"Pleaser\delight-2018-b.jpg"
DELIGHT-2018-BLK-7,Boots,DELIGHT-2018,0,"Pleaser\delight-2018-b.jpg"
DELIGHT-2018-BLK-8,Boots,DELIGHT-2018,0,"Pleaser\delight-2018-b.jpg"
DELIGHT-2018-BLK-9,Boots,DELIGHT-2018,0,"Pleaser\delight-2018-b.jpg"
DELIGHT-2019-3-BPU/M-10,Boots,DELIGHT-2019-3-BPU/M-10,0,"Pleaser\delight-2019-3-bpu.jpg"
DELIGHT-2019-3-BPU/M-11,Boots,DELIGHT-2019-3-BPU/M-11,0,"Pleaser\delight-2019-3-bpu.jpg"
DELIGHT-2019-3-BPU/M-5,Boots,DELIGHT-2019-3-BPU/M-5,0,"Pleaser\delight-2019-3-bpu.jpg"
DELIGHT-2019-3-BPU/M-6,Boots,DELIGHT-2019-3-BPU/M-6,0,"Pleaser\delight-2019-3-bpu.jpg"
DELIGHT-2019-3-BPU/M-7,Boots,DELIGHT-2019-3-BPU/M-7,0,"Pleaser\delight-2019-3-bpu.jpg"
DELIGHT-2019-3-BPU/M-8,Boots,DELIGHT-2019-3-BPU/M-8,0,"Pleaser\delight-2019-3-bpu.jpg"
DELIGHT-2019-3-BPU/M-9,Boots,DELIGHT-2019-3-BPU/M-9,0,"Pleaser\delight-2019-3-bpu.jpg"
DELIGHT-2023-BLK-10,Boots,DELIGHT-2023-BLK-10,0,"Pleaser\delight-2023-b.jpg"
DELIGHT-2023-BLK-11,Boots,DELIGHT-2023-BLK-11,0,"Pleaser\delight-2023-b.jpg"
DELIGHT-2023-BLK-12,Boots,DELIGHT-2023-BLK-12,0,"Pleaser\delight-2023-b.jpg"
DELIGHT-2023-BLK-13,Boots,DELIGHT-2023-BLK-13,0,"Pleaser\delight-2023-b.jpg"
DELIGHT-2023-BLK-14,Boots,DELIGHT-2023-BLK-14,0,"Pleaser\delight-2023-b.jpg"
DELIGHT-2023-BLK-5,Boots,DELIGHT-2023-BLK-5,0,"Pleaser\delight-2023-b.jpg"
DELIGHT-2023-BLK-6,Boots,DELIGHT-2023-BLK-6,0,"Pleaser\delight-2023-b.jpg"
DELIGHT-2023-BLK-7,Boots,DELIGHT-2023-BLK-7,0,"Pleaser\delight-2023-b.jpg"
DELIGHT-2023-BLK-8,Boots,DELIGHT-2023-BLK-8,0,"Pleaser\delight-2023-b.jpg"
DELIGHT-2023-BLK-9,Boots,DELIGHT-2023-BLK-9,0,"Pleaser\delight-2023-b.jpg"
DELIGHT-2023-RED-10,Boots,DELIGHT-2023-RED-10,0,"Pleaser\delight-2023-r.jpg"
DELIGHT-2023-RED-11,Boots,DELIGHT-2023-RED-11,0,"Pleaser\delight-2023-r.jpg"
DELIGHT-2023-RED-12,Boots,DELIGHT-2023-RED-12,0,"Pleaser\delight-2023-r.jpg"
DELIGHT-2023-RED-13,Boots,DELIGHT-2023-RED-13,0,"Pleaser\delight-2023-r.jpg"
DELIGHT-2023-RED-14,Boots,DELIGHT-2023-RED-14,0,"Pleaser\delight-2023-r.jpg"
DELIGHT-2023-RED-5,Boots,DELIGHT-2023-RED-5,0,"Pleaser\delight-2023-r.jpg"
DELIGHT-2023-RED-6,Boots,DELIGHT-2023-RED-6,0,"Pleaser\delight-2023-r.jpg"
DELIGHT-2023-RED-7,Boots,DELIGHT-2023-RED-7,0,"Pleaser\delight-2023-r.jpg"
DELIGHT-2023-RED-8,Boots,DELIGHT-2023-RED-8,0,"Pleaser\delight-2023-r.jpg"
DELIGHT-2023-RED-9,Boots,DELIGHT-2023-RED-9,0,"Pleaser\delight-2023-r.jpg"
DELIGHT-2023-WHT-10,Boots,DELIGHT-2023-WHT-10,0,"Pleaser\delight-2023-w.jpg"
DELIGHT-2023-WHT-11,Boots,DELIGHT-2023-WHT-11,0,"Pleaser\delight-2023-w.jpg"
DELIGHT-2023-WHT-12,Boots,DELIGHT-2023-WHT-12,0,"Pleaser\delight-2023-w.jpg"
DELIGHT-2023-WHT-13,Boots,DELIGHT-2023-WHT-13,0,"Pleaser\delight-2023-w.jpg"
DELIGHT-2023-WHT-14,Boots,DELIGHT-2023-WHT-14,0,"Pleaser\delight-2023-w.jpg"
DELIGHT-2023-WHT-5,Boots,DELIGHT-2023-WHT-5,0,"Pleaser\delight-2023-w.jpg"
DELIGHT-2023-WHT-6,Boots,DELIGHT-2023-WHT-6,0,"Pleaser\delight-2023-w.jpg"
DELIGHT-2023-WHT-7,Boots,DELIGHT-2023-WHT-7,0,"Pleaser\delight-2023-w.jpg"
DELIGHT-2023-WHT-8,Boots,DELIGHT-2023-WHT-8,0,"Pleaser\delight-2023-w.jpg"
DELIGHT-2023-WHT-9,Boots,DELIGHT-2023-WHT-9,0,"Pleaser\delight-2023-w.jpg"
DELIGHT-2023-BLKPU-5,"Platforms (Exotic Dancing)",DELIGHT-2023-BLKPU-5,0
DELIGHT-2023-BLKPU-6,"Platforms (Exotic Dancing)",DELIGHT-2023-BLKPU-6,0
DELIGHT-2023-BLKPU-7,"Platforms (Exotic Dancing)",DELIGHT-2023-BLKPU-7,0
DELIGHT-2023-BLKPU-8,"Platforms (Exotic Dancing)",DELIGHT-2023-BLKPU-8,0
DELIGHT-2023-BLKPU-10,"Platforms (Exotic Dancing)",DELIGHT-2023-BLKPU-10,0
DELIGHT-2023-BLKPU-11,"Platforms (Exotic Dancing)",DELIGHT-2023-BLKPU-11,0
DELIGHT-2023-BLKPU-12,"Platforms (Exotic Dancing)",DELIGHT-2023-BLKPU-12,0
DELIGHT-2023-BLKPU-13,"Platforms (Exotic Dancing)",DELIGHT-2023-BLKPU-13,0
DELIGHT-2023-BLKPU-14,"Platforms (Exotic Dancing)",DELIGHT-2023-BLKPU-14,0
DELIGHT-2029-B/M-10,Boots,DELIGHT-2029,0,"Pleaser\delight-2029-b.jpg"
DELIGHT-2029-B/M-11,Boots,DELIGHT-2029,0,"Pleaser\delight-2029-b.jpg"
DELIGHT-2029-B/M-12,Boots,DELIGHT-2029,0,"Pleaser\delight-2029-b.jpg"
DELIGHT-2029-B/M-13,Boots,DELIGHT-2029,0,"Pleaser\delight-2029-b.jpg"
DELIGHT-2029-B/M-14,Boots,DELIGHT-2029,0,"Pleaser\delight-2029-b.jpg"
DELIGHT-2029-B/M-6,Boots,DELIGHT-2029,0,"Pleaser\delight-2029-b.jpg"
DELIGHT-2029-B/M-7,Boots,DELIGHT-2029,0,"Pleaser\delight-2029-b.jpg"
DELIGHT-2029-B/M-8,Boots,DELIGHT-2029,0,"Pleaser\delight-2029-b.jpg"
DELIGHT-2029-B/M-9,Boots,DELIGHT-2029,0,"Pleaser\delight-2029-b.jpg"
DELIGHT-2047-B/M-10,Boots,DELIGHT-2047,0,"Pleaser\delight-2047-b.jpg"
DELIGHT-2047-B/M-11,Boots,DELIGHT-2047,0,"Pleaser\delight-2047-b.jpg"
DELIGHT-2047-B/M-12,Boots,DELIGHT-2047,0,"Pleaser\delight-2047-b.jpg"
DELIGHT-2047-B/M-13,Boots,DELIGHT-2047,0,"Pleaser\delight-2047-b.jpg"
DELIGHT-2047-B/M-14,Boots,DELIGHT-2047,0,"Pleaser\delight-2047-b.jpg"
DELIGHT-2047-B/M-6,Boots,DELIGHT-2047,0,"Pleaser\delight-2047-b.jpg"
DELIGHT-2047-B/M-7,Boots,DELIGHT-2047,0,"Pleaser\delight-2047-b.jpg"
DELIGHT-2047-B/M-8,Boots,DELIGHT-2047,0,"Pleaser\delight-2047-b.jpg"
DELIGHT-2047-B/M-9,Boots,DELIGHT-2047,0,"Pleaser\delight-2047-b.jpg"
DELIGHT-2049-BLK-10,Boots,DELIGHT-2049,0,"Pleaser\delight-2049-b.jpg"
DELIGHT-2049-BLK-11,Boots,DELIGHT-2049,0,"Pleaser\delight-2049-b.jpg"
DELIGHT-2049-BLK-12,Boots,DELIGHT-2049,0,"Pleaser\delight-2049-b.jpg"
DELIGHT-2049-BLK-13,Boots,DELIGHT-2049,0,"Pleaser\delight-2049-b.jpg"
DELIGHT-2049-BLK-14,Boots,DELIGHT-2049,0,"Pleaser\delight-2049-b.jpg"
DELIGHT-2049-BLK-6,Boots,DELIGHT-2049,0,"Pleaser\delight-2049-b.jpg"
DELIGHT-2049-BLK-7,Boots,DELIGHT-2049,0,"Pleaser\delight-2049-b.jpg"
DELIGHT-2049-BLK-8,Boots,DELIGHT-2049,0,"Pleaser\delight-2049-b.jpg"
DELIGHT-2049-BLK-9,Boots,DELIGHT-2049,0,"Pleaser\delight-2049-b.jpg"
DELIGHT-2059TT-B-RSUE/B-10,Boots,DELIGHT-2059TT,0,"Pleaser\delight-2059tt-brsue.jpg"
DELIGHT-2059TT-B-RSUE/B-5,Boots,DELIGHT-2059TT,0,"Pleaser\delight-2059tt-brsue.jpg"
DELIGHT-2059TT-B-RSUE/B-6,Boots,DELIGHT-2059TT,0,"Pleaser\delight-2059tt-brsue.jpg"
DELIGHT-2059TT-B-RSUE/B-7,Boots,DELIGHT-2059TT,0,"Pleaser\delight-2059tt-brsue.jpg"
DELIGHT-2059TT-B-RSUE/B-8,Boots,DELIGHT-2059TT,0,"Pleaser\delight-2059tt-brsue.jpg"
DELIGHT-2059TT-B-RSUE/B-9,Boots,DELIGHT-2059TT,0,"Pleaser\delight-2059tt-brsue.jpg"
DELIGHT-2059TT-B-HPSUE/B-10,Boots,DELIGHT-2059TT,0,"Pleaser\delight-2059tt-bhpsue.jpg"
DELIGHT-2059TT-B-HPSUE/B-11,Boots,DELIGHT-2059TT,0,"Pleaser\delight-2059tt-bhpsue.jpg"
DELIGHT-2059TT-B-HPSUE/B-5,Boots,DELIGHT-2059TT,0,"Pleaser\delight-2059tt-bhpsue.jpg"
DELIGHT-2059TT-B-HPSUE/B-6,Boots,DELIGHT-2059TT,0,"Pleaser\delight-2059tt-bhpsue.jpg"
DELIGHT-2059TT-B-HPSUE/B-7,Boots,DELIGHT-2059TT,0,"Pleaser\delight-2059tt-bhpsue.jpg"
DELIGHT-2059TT-B-HPSUE/B-8,Boots,DELIGHT-2059TT,0,"Pleaser\delight-2059tt-bhpsue.jpg"
DELIGHT-2059TT-B-HPSUE/B-9,Boots,DELIGHT-2059TT,0,"Pleaser\delight-2059tt-bhpsue.jpg"
DELIGHT-2059TT-B-TSUE/B-10,Boots,DELIGHT-2059TT,0,"Pleaser\delight-2059tt-btsue.jpg"
DELIGHT-2059TT-B-TSUE/B-11,Boots,DELIGHT-2059TT,0,"Pleaser\delight-2059tt-btsue.jpg"
DELIGHT-2059TT-B-TSUE/B-5,Boots,DELIGHT-2059TT,0,"Pleaser\delight-2059tt-btsue.jpg"
DELIGHT-2059TT-B-TSUE/B-6,Boots,DELIGHT-2059TT,0,"Pleaser\delight-2059tt-btsue.jpg"
DELIGHT-2059TT-B-TSUE/B-7,Boots,DELIGHT-2059TT,0,"Pleaser\delight-2059tt-btsue.jpg"
DELIGHT-2059TT-B-TSUE/B-8,Boots,DELIGHT-2059TT,0,"Pleaser\delight-2059tt-btsue.jpg"
DELIGHT-2059TT-B-TSUE/B-9,Boots,DELIGHT-2059TT,0,"Pleaser\delight-2059tt-btsue.jpg"
DELIGHT-3000-BLK-10,Boots,DELIGHT-3000,0,"Pleaser\delight-3000-b.jpg"
DELIGHT-3000-BLK-11,Boots,DELIGHT-3000,0,"Pleaser\delight-3000-b.jpg"
DELIGHT-3000-BLK-12,Boots,DELIGHT-3000,0,"Pleaser\delight-3000-b.jpg"
DELIGHT-3000-BLK-13,Boots,DELIGHT-3000,0,"Pleaser\delight-3000-b.jpg"
DELIGHT-3000-BLK-14,Boots,DELIGHT-3000,0,"Pleaser\delight-3000-b.jpg"
DELIGHT-3000-BLK-5,Boots,DELIGHT-3000,0,"Pleaser\delight-3000-b.jpg"
DELIGHT-3000-BLK-6,Boots,DELIGHT-3000,0,"Pleaser\delight-3000-b.jpg"
DELIGHT-3000-BLK-7,Boots,DELIGHT-3000,0,"Pleaser\delight-3000-b.jpg"
DELIGHT-3000-BLK-8,Boots,DELIGHT-3000,0,"Pleaser\delight-3000-b.jpg"
DELIGHT-3000-BLK-9,Boots,DELIGHT-3000,0,"Pleaser\delight-3000-b.jpg"
DELIGHT-3000-B/PU-10,Boots,DELIGHT-3000,0,"Pleaser\delight-3000-bpu.jpg"
DELIGHT-3000-B/PU-11,Boots,DELIGHT-3000,0,"Pleaser\delight-3000-bpu.jpg"
DELIGHT-3000-B/PU-12,Boots,DELIGHT-3000,0,"Pleaser\delight-3000-bpu.jpg"
DELIGHT-3000-B/PU-13,Boots,DELIGHT-3000,0,"Pleaser\delight-3000-bpu.jpg"
DELIGHT-3000-B/PU-14,Boots,DELIGHT-3000,0,"Pleaser\delight-3000-bpu.jpg"
DELIGHT-3000-B/PU-5,Boots,DELIGHT-3000,0,"Pleaser\delight-3000-bpu.jpg"
DELIGHT-3000-B/PU-6,Boots,DELIGHT-3000,0,"Pleaser\delight-3000-bpu.jpg"
DELIGHT-3000-B/PU-7,Boots,DELIGHT-3000,0,"Pleaser\delight-3000-bpu.jpg"
DELIGHT-3000-B/PU-8,Boots,DELIGHT-3000,0,"Pleaser\delight-3000-bpu.jpg"
DELIGHT-3000-B/PU-9,Boots,DELIGHT-3000,0,"Pleaser\delight-3000-bpu.jpg"
DELIGHT-3000TL-TNBPU/DBN-10,Boots,DELIGHT-3000TL,0,"Pleaser\delight-3000tl-tnbpudbn.jpg"
DELIGHT-3000TL-TNBPU/DBN-11,Boots,DELIGHT-3000TL,0,"Pleaser\delight-3000tl-tnbpudbn.jpg"
DELIGHT-3000TL-TNBPU/DBN-12,Boots,DELIGHT-3000TL,0,"Pleaser\delight-3000tl-tnbpudbn.jpg"
DELIGHT-3000TL-TNBPU/DBN-5,Boots,DELIGHT-3000TL,0,"Pleaser\delight-3000tl-tnbpudbn.jpg"
DELIGHT-3000TL-TNBPU/DBN-6,Boots,DELIGHT-3000TL,0,"Pleaser\delight-3000tl-tnbpudbn.jpg"
DELIGHT-3000TL-TNBPU/DBN-7,Boots,DELIGHT-3000TL,0,"Pleaser\delight-3000tl-tnbpudbn.jpg"
DELIGHT-3000TL-TNBPU/DBN-8,Boots,DELIGHT-3000TL,0,"Pleaser\delight-3000tl-tnbpudbn.jpg"
DELIGHT-3000TL-TNBPU/DBN-9,Boots,DELIGHT-3000TL,0,"Pleaser\delight-3000tl-tnbpudbn.jpg"
DELIGHT-3002-BLK-10,Boots,DELIGHT-3002,0,"Pleaser\delight-3002-bvel.jpg"
DELIGHT-3002-BLK-11,Boots,DELIGHT-3002,0,"Pleaser\delight-3002-bvel.jpg"
DELIGHT-3002-BLK-12,Boots,DELIGHT-3002,0,"Pleaser\delight-3002-bvel.jpg"
DELIGHT-3002-BLK-13,Boots,DELIGHT-3002,0,"Pleaser\delight-3002-bvel.jpg"
DELIGHT-3002-BLK-14,Boots,DELIGHT-3002,0,"Pleaser\delight-3002-bvel.jpg"
DELIGHT-3002-BLK-5,Boots,DELIGHT-3002,0,"Pleaser\delight-3002-bvel.jpg"
DELIGHT-3002-BLK-6,Boots,DELIGHT-3002,0,"Pleaser\delight-3002-bvel.jpg"
DELIGHT-3002-BLK-7,Boots,DELIGHT-3002,0,"Pleaser\delight-3002-bvel.jpg"
DELIGHT-3002-BLK-8,Boots,DELIGHT-3002,0,"Pleaser\delight-3002-bvel.jpg"
DELIGHT-3002-BLK-9,Boots,DELIGHT-3002,0,"Pleaser\delight-3002-bvel.jpg"
DELIGHT-3002-BFA/M-10,Boots,DELIGHT-3002,0,"Pleaser\delight-3002-bfa.jpg"
DELIGHT-3002-BFA/M-11,Boots,DELIGHT-3002,0,"Pleaser\delight-3002-bfa.jpg"
DELIGHT-3002-BFA/M-12,Boots,DELIGHT-3002,0,"Pleaser\delight-3002-bfa.jpg"
DELIGHT-3002-BFA/M-5,Boots,DELIGHT-3002,0,"Pleaser\delight-3002-bfa.jpg"
DELIGHT-3002-BFA/M-6,Boots,DELIGHT-3002,0,"Pleaser\delight-3002-bfa.jpg"
DELIGHT-3002-BFA/M-7,Boots,DELIGHT-3002,0,"Pleaser\delight-3002-bfa.jpg"
DELIGHT-3002-BFA/M-8,Boots,DELIGHT-3002,0,"Pleaser\delight-3002-bfa.jpg"
DELIGHT-3002-BFA/M-9,Boots,DELIGHT-3002,0,"Pleaser\delight-3002-bfa.jpg"
DELIGHT-3002-1-BFA/M-10,Boots,DELIGHT-3002-1,0,"Pleaser\delight-3002-1-bfa.jpg"
DELIGHT-3002-1-BFA/M-11,Boots,DELIGHT-3002-1,0,"Pleaser\delight-3002-1-bfa.jpg"
DELIGHT-3002-1-BFA/M-12,Boots,DELIGHT-3002-1,0,"Pleaser\delight-3002-1-bfa.jpg"
DELIGHT-3002-1-BFA/M-5,Boots,DELIGHT-3002-1,0,"Pleaser\delight-3002-1-bfa.jpg"
DELIGHT-3002-1-BFA/M-6,Boots,DELIGHT-3002-1,0,"Pleaser\delight-3002-1-bfa.jpg"
DELIGHT-3002-1-BFA/M-7,Boots,DELIGHT-3002-1,0,"Pleaser\delight-3002-1-bfa.jpg"
DELIGHT-3002-1-BFA/M-8,Boots,DELIGHT-3002-1,0,"Pleaser\delight-3002-1-bfa.jpg"
DELIGHT-3002-1-BFA/M-9,Boots,DELIGHT-3002-1,0,"Pleaser\delight-3002-1-bfa.jpg"
DELIGHT-3003-BLYR/M-10,Boots,DELIGHT-3003,0,"Pleaser\delight-3003-blyr.jpg"
DELIGHT-3003-BLYR/M-11,Boots,DELIGHT-3003,0,"Pleaser\delight-3003-blyr.jpg"
DELIGHT-3003-BLYR/M-12,Boots,DELIGHT-3003,0,"Pleaser\delight-3003-blyr.jpg"
DELIGHT-3003-BLYR/M-13,Boots,DELIGHT-3003,0,"Pleaser\delight-3003-blyr.jpg"
DELIGHT-3003-BLYR/M-14,Boots,DELIGHT-3003,0,"Pleaser\delight-3003-blyr.jpg"
DELIGHT-3003-BLYR/M-6,Boots,DELIGHT-3003,0,"Pleaser\delight-3003-blyr.jpg"
DELIGHT-3003-BLYR/M-7,Boots,DELIGHT-3003,0,"Pleaser\delight-3003-blyr.jpg"
DELIGHT-3003-BLYR/M-8,Boots,DELIGHT-3003,0,"Pleaser\delight-3003-blyr.jpg"
DELIGHT-3003-BLYR/M-9,Boots,DELIGHT-3003,0,"Pleaser\delight-3003-blyr.jpg"
DELIGHT-3004-BLUSQ/B-10,Boots,DELIGHT-3004,0,"Pleaser\delight-3004-blusqb.jpg"
DELIGHT-3004-BLUSQ/B-11,Boots,DELIGHT-3004,0,"Pleaser\delight-3004-blusqb.jpg"
DELIGHT-3004-BLUSQ/B-12,Boots,DELIGHT-3004,0,"Pleaser\delight-3004-blusqb.jpg"
DELIGHT-3004-BLUSQ/B-13,Boots,DELIGHT-3004,0,"Pleaser\delight-3004-blusqb.jpg"
DELIGHT-3004-BLUSQ/B-14,Boots,DELIGHT-3004,0,"Pleaser\delight-3004-blusqb.jpg"
DELIGHT-3004-BLUSQ/B-5,Boots,DELIGHT-3004,0,"Pleaser\delight-3004-blusqb.jpg"
DELIGHT-3004-BLUSQ/B-6,Boots,DELIGHT-3004,0,"Pleaser\delight-3004-blusqb.jpg"
DELIGHT-3004-BLUSQ/B-7,Boots,DELIGHT-3004,0,"Pleaser\delight-3004-blusqb.jpg"
DELIGHT-3004-BLUSQ/B-8,Boots,DELIGHT-3004,0,"Pleaser\delight-3004-blusqb.jpg"
DELIGHT-3004-BLUSQ/B-9,Boots,DELIGHT-3004,0,"Pleaser\delight-3004-blusqb.jpg"
DELIGHT-3004-GRNSQ/B-10,Boots,DELIGHT-3004,0,"Pleaser\delight-3004-grnsqb.jpg"
DELIGHT-3004-GRNSQ/B-11,Boots,DELIGHT-3004,0,"Pleaser\delight-3004-grnsqb.jpg"
DELIGHT-3004-GRNSQ/B-12,Boots,DELIGHT-3004,0,"Pleaser\delight-3004-grnsqb.jpg"
DELIGHT-3004-GRNSQ/B-13,Boots,DELIGHT-3004,0,"Pleaser\delight-3004-grnsqb.jpg"
DELIGHT-3004-GRNSQ/B-14,Boots,DELIGHT-3004,0,"Pleaser\delight-3004-grnsqb.jpg"
DELIGHT-3004-GRNSQ/B-5,Boots,DELIGHT-3004,0,"Pleaser\delight-3004-grnsqb.jpg"
DELIGHT-3004-GRNSQ/B-6,Boots,DELIGHT-3004,0,"Pleaser\delight-3004-grnsqb.jpg"
DELIGHT-3004-GRNSQ/B-7,Boots,DELIGHT-3004,0,"Pleaser\delight-3004-grnsqb.jpg"
DELIGHT-3004-GRNSQ/B-8,Boots,DELIGHT-3004,0,"Pleaser\delight-3004-grnsqb.jpg"
DELIGHT-3004-GRNSQ/B-9,Boots,DELIGHT-3004,0,"Pleaser\delight-3004-grnsqb.jpg"
DELIGHT-3005-CMCA/M-10,Boots,DELIGHT-3005,0,"Pleaser\delight-3005-cmca.jpg"
DELIGHT-3005-CMCA/M-11,Boots,DELIGHT-3005,0,"Pleaser\delight-3005-cmca.jpg"
DELIGHT-3005-CMCA/M-5,Boots,DELIGHT-3005,0,"Pleaser\delight-3005-cmca.jpg"
DELIGHT-3005-CMCA/M-6,Boots,DELIGHT-3005,0,"Pleaser\delight-3005-cmca.jpg"
DELIGHT-3005-CMCA/M-7,Boots,DELIGHT-3005,0,"Pleaser\delight-3005-cmca.jpg"
DELIGHT-3005-CMCA/M-8,Boots,DELIGHT-3005,0,"Pleaser\delight-3005-cmca.jpg"
DELIGHT-3005-CMCA/M-9,Boots,DELIGHT-3005,0,"Pleaser\delight-3005-cmca.jpg"
DELIGHT-3010-BLK-10,Boots,DELIGHT-3010,0,"Pleaser\delight-3010-b.jpg"
DELIGHT-3010-BLK-11,Boots,DELIGHT-3010,0,"Pleaser\delight-3010-b.jpg"
DELIGHT-3010-BLK-12,Boots,DELIGHT-3010,0,"Pleaser\delight-3010-b.jpg"
DELIGHT-3010-BLK-13,Boots,DELIGHT-3010,0,"Pleaser\delight-3010-b.jpg"
DELIGHT-3010-BLK-14,Boots,DELIGHT-3010,0,"Pleaser\delight-3010-b.jpg"
DELIGHT-3010-BLK-6,Boots,DELIGHT-3010,6,"Pleaser\delight-3010-b.jpg"
DELIGHT-3010-BLK-7,Boots,DELIGHT-3010,0,"Pleaser\delight-3010-b.jpg"
DELIGHT-3010-BLK-8,Boots,DELIGHT-3010,0,"Pleaser\delight-3010-b.jpg"
DELIGHT-3010-BLK-9,Boots,DELIGHT-3010,0,"Pleaser\delight-3010-b.jpg"
DELIGHT-3011-B/M-10,Boots,DELIGHT-3011,0,"Pleaser\delight-3011-b.jpg"
DELIGHT-3011-B/M-11,Boots,DELIGHT-3011,0,"Pleaser\delight-3011-b.jpg"
DELIGHT-3011-B/M-12,Boots,DELIGHT-3011,0,"Pleaser\delight-3011-b.jpg"
DELIGHT-3011-B/M-13,Boots,DELIGHT-3011,0,"Pleaser\delight-3011-b.jpg"
DELIGHT-3011-B/M-14,Boots,DELIGHT-3011,0,"Pleaser\delight-3011-b.jpg"
DELIGHT-3011-B/M-5,Boots,DELIGHT-3011,0,"Pleaser\delight-3011-b.jpg"
DELIGHT-3011-B/M-6,Boots,DELIGHT-3011,0,"Pleaser\delight-3011-b.jpg"
DELIGHT-3011-B/M-7,Boots,DELIGHT-3011,0,"Pleaser\delight-3011-b.jpg"
DELIGHT-3011-B/M-8,Boots,DELIGHT-3011,0,"Pleaser\delight-3011-b.jpg"
DELIGHT-3011-B/M-9,Boots,DELIGHT-3011,0,"Pleaser\delight-3011-b.jpg"
DELIGHT-3017-BLK-10,"Platforms (Exotic Dancing)",DELIGHT-3017-BLK-10,0
