id,stock_code,associated_ref,stock_desc,long_desc,epos_desc,web_teaser,sell_price,sell_price_web,image_filename,vat_rate,stock_type,stock_type_id,stock_mid_type,stock_mid_type_id,sub_type,stock_sub_type,sub_type_id,manufacturer,supplier_stock_code,lead_time,weight,stock_ttype,stock_ttype_id,web_pageorder,web_colourvalue,deleted,web,discounted,drop_ship,discounts_disabled,run_to_zero,vat_relief_qualified,stock_id,stock_controlled,availability,meta_title,meta_description,meta_keywords,max_display_qty,launch_date,launch_time,reward_points,reorder_multiple,purchase_multiple,min_level,safe_level,height,width,depth,depth,country_of_manufacture
1107,BW3050,,"Black Satin Leg Garter","This black garter luxuriously and charmingly showcases itself with delicate ruffles. Its slender, puristical design is adorned by a button and a decorative loop. The flexible garter closely and extraordinarily caresses you. One size fits all; Color: Black. 90% Polyester, 10% Spandex. Machine wash warm. Use non-chlorine bleach only when needed. Tumble dry low. Do not iron. Do not dry clean. Wash colors separately.",,,3.36,0,?,20,"Leg Garter",208,,0,,,0,"Baci Lingerie",,1,20,Accessories,8,0,default,0,0,0,0,0,-1,0,65055,-1,,,,,0,,,0,1,0,0,0,22,12,1,CHN
1108,BW3051,,"Red Wrap-Around Leg Garter","This extravagant, slender, red puristical garter reveals its passionate side through two bands that can be vivaciously tied up to the ankle. Its fiery look is accentuated by the flexible garter's filigree ruffles. One size fits all; Color: Red. 90% Polyester, 10% Spandex. Machine wash warm. Use non-chlorine bleach only when needed. Tumble dry low. Do not iron. Do not dry clean. Wash colors separately.",,,3.36,0,?,20,"Leg Garter",208,,0,,,0,"Baci Lingerie",,1,20,Accessories,8,0,default,0,0,0,0,0,-1,0,65056,-1,,,,,0,,,0,1,0,0,0,22,12,1,CHN
1109,BW3052,,"Black Lace Leg Garter","Give yourself in to a promising, delicate, lace ornamentation and sensual contrast that softly caresses you. Breathtaking, black garter with filigree Ruffles and charming lace that falls onto the soft frills. The black satin ribbon adorns the garter and showcases itself in dark romance. One size fits all; Color: Black. 90% Nylon, 10% Spandex. Machine wash warm. Use non-chlorine bleach only when needed. Tumble dry low. Do not iron. Do not dry clean. Wash colors separately.",,,3.36,0,?,20,"Leg Garter",208,,0,,,0,"Baci Lingerie",,1,20,Accessories,8,0,default,0,0,0,0,0,-1,0,65057,-1,,,,,0,,,0,1,0,0,0,22,12,1,CHN
1110,BW3054,,"Red Dot Mesh Chemise w/G-String Set","This red, transparent mini dress showcases itself as a frisky, highly-erotic garment that allows sensual insights. The playful dot appliquis in the breast area make for an imaginative look. Close-fitting cut with flexible material and adjustable straps. One size fits all; Color: Red. 90% Nylon, 10% Spandex. Hand wash cold. Do not bleach. Line dry. Do not iron. Do not dry clean. Wash colors separately.",,,12.32,0,?,20,Chemise,125,,0,,,0,"Baci Lingerie",,1,200,Lingerie,9,0,default,0,0,0,0,0,-1,0,65058,-1,,,,,0,,,0,1,0,0,0,22,13,3,CHN
1111,BW3055,,"White Softcup Mesh & Lace Chemis w/Panty","Drape yourself in sheer, exquisite material in innocent white that makes you sensually shine. Sheer Filigree mini dress with narrow, variable halterneck. Lace appliquis and patterned areas make this dress come off as romantic and playful, while the garters create a charming contrast. One size fits all; Color: White. 90% Nylon, 10% Spandex. Machine wash warm. Use non-chlorine bleach only when needed. Tumble dry low. Do not iron. Do not dry clean. Wash colors separately.",,,12.32,0,?,20,Chemise,125,,0,,,0,"Baci Lingerie",,1,200,Lingerie,9,0,default,0,0,0,0,0,-1,0,65059,-1,,,,,0,,,0,1,0,0,0,22,13,2,CHN
1113,BW3057,,"Blk/Pnk Bow Mesh/Lace Halter Chemis Pnty","The filigree lace edging on the bustier makes this black, filigree chemise a noble accessory that sensually wraps around you. Its graceful pattern and promising, semi-translucent design is an extravagant eye-catcher that sensually caresses you.  With narrow straps and a romantic, delicately pink ribbon that adorns the cleavage. One size fits all; Color: Black-Light Pink. 90% Nylon, 10% Spandex. Machine wash warm. Use non-chlorine bleach only when needed. Tumble dry low. Do not iron. Do not dry clean. Wash colors separately.",,,11.42,0,?,20,Chemise,125,,0,,,0,"Baci Lingerie",,1,200,Lingerie,9,0,default,0,0,0,0,0,-1,0,65061,-1,,,,,0,,,0,1,0,0,0,22,13,2,CHN
1114,BW3058,,"Rasp Pink Mesh/Lace Chemise Bikini Set","Playful, raspberry chemise with matching panties in a thrilling, filigree pattern that seduces through its promising transparency. With delicate, lace appliquis on the bustier and panties that are adorned with playful, romantic satin details and a pink ribbon. One size fits all; Color: Raspberry. 90% Nylon, 10% Spandex. Machine wash warm. Use non-chlorine bleach only when needed. Tumble dry low. Do not iron. Do not dry clean. Wash colors separately.",,,13.96,0,?,20,Chemise,125,,0,,,0,"Baci Lingerie",,1,200,Lingerie,9,0,default,0,0,0,0,0,-1,0,65062,-1,,,,,0,,,0,1,0,0,0,22,13,3,CHN
1116,BEYOND-1020,,"10"" Heel, 6 1/4"" PF Front Lace-Up Ankle Boot, Side Zip",,,,81.84,0,?,20,Boots,96,,0,Ankle,Ankle,5,Pleaser,,1,500,Footwear,14,0,default,0,0,0,0,0,0,0,49165,0,,,,,0,,,0,1,0,0,0,4.1,9.8,20.5,
1117,BW3060,,"Blk/Wht Pinstrp Mesh/Lace Chem Wire Thng","Delicate sheer, black mini dress that knows how to draw out all of your secrets. Its close-fit, partly padded design adorned with a white, pinstripe pattern and sensual lace neckline edging make it a sensational highlight. One size fits all; Color: Black-White. 90% Nylon, 10% Spandex. Hand wash cold. Do not bleach. Line dry. Do not iron. Do not dry clean. Wash colors separately.",,,12.32,0,?,20,Chemise,125,,0,,,0,"Baci Lingerie",,1,200,Lingerie,9,0,default,0,0,0,0,0,-1,0,65063,-1,,,,,0,,,0,1,0,0,0,22,13,4,CHN
1119,BEYOND-1020BP,,"10"" Heel, 6 1/4"" PF Lace-Up Ankle Boot, Side Zip",,,,83.6,0,?,20,Boots,96,,0,Ankle,Ankle,5,Pleaser,,1,500,Footwear,14,0,default,0,0,0,0,0,0,0,49208,0,,,,,0,,,0,1,0,0,0,4.1,11,22,
1121,BEYOND-2000,,"10"" Heel, 6 1/4"" PF Knee High Boot, Side Zip",,,,89.76,0,?,20,Boots,96,,0,"Knee High","Knee High",7,Pleaser,,1,500,Footwear,14,0,default,0,0,0,0,0,0,0,49218,0,,,,,0,,,0,1,0,0,0,4.1,9.8,20.5,
1124,BW3068,,"Wht/Pnk Lace/Mesh Babydoll G-String Set","This sheer babydoll made of light pink Tulle with adjustable halterneck and matching semi-transparent g-string comes off as delicately supernatural. The charming mix of light Tulle and romantic, white lace give this garment a graceful, fairy-like look. On the rear, it offers enchanting insights. One size fits all; Color: White-Light Pink. 90% Nylon, 10% Spandex. Machine wash warm. Use non-chlorine bleach only when needed. Tumble dry low. Do not iron. Do not dry clean. Wash colors separately.",,,8.89,0,?,20,Babydoll,71,,0,,,0,"Baci Lingerie",,1,150,Lingerie,9,0,default,0,0,0,0,0,-1,0,65066,-1,,,,,0,,,0,1,0,0,0,22,13,2,CHN
1126,BW3072,,"Blk/Champ Softcup/Mesh Bra G-String","This seductive Bikini Set is on a secret, sensual mission.  The black lace triangle bra with champagne-colored details is tied on the back and unveils a revealing rear view. The close-cut, adjustable g-string is champagne-colored on the front and has black, contrasting straps. Size S/M; Color: Black-Champagne. 90% Nylon, 10% Spandex. Machine wash warm. Use non-chlorine bleach only when needed. Tumble dry low. Do not iron. Do not dry clean. Wash colors separately.",,,6.94,0,?,20,"Bra Set",73,,0,,,0,"Baci Lingerie",,1,140,Lingerie,9,0,default,0,0,0,0,0,-1,0,65068,-1,,,,,0,,,0,1,0,0,0,22,13,1,CHN
1128,BEYOND-2020,,"10"" Heel, 6 1/4"" PF Lace-Up Front Knee High Boot, Side Zip",,,,89.76,0,?,20,Boots,96,,0,"Knee High","Knee High",7,Pleaser,,1,500,Footwear,14,0,default,0,0,0,0,0,0,0,49227,0,,,,,0,,,0,1,0,0,0,4.5,11.8,23.2,
1129,BEYOND-3028,,"10"" Heel, 6 1/4"" PF Lace-Up Thigh Boot",,,,100.32,0,?,20,Boots,96,,0,"Thigh High","Thigh High",8,Pleaser,,1,500,Footwear,14,0,default,0,0,0,0,0,0,0,49242,0,,,,,0,,,0,1,0,0,0,4.1,11,22,
1132,BW3076,,"Blk/Champ Mesh & Lace Garterbelt","Glamorous, champagne-colored garter belt that gives you seductive noblesse.  The front is adorned with lavish, frilled black lace, along with a delicate ribbon.  On the rear, the champagne-colored material glimmeringly goes down in waves. One size fits all; Color: Black-Champagne. 90% Nylon, 10% Spandex. Machine wash warm. Use non-chlorine bleach only when needed. Tumble dry low. Do not iron. Do not dry clean. Wash colors separately.",,,4.26,0,?,20,Garterbelt,86,,0,,,0,"Baci Lingerie",,1,60,Lingerie,9,0,default,0,0,0,0,0,-1,0,65069,-1,,,,,0,,,0,1,0,0,0,22,13,1,CHN
1133,BW3077,,"Black Ruffle Lace Leg Garterbelt","This sensual and seductive black garter can masterfully seduce with its lavish design. Its opulent lace border caresses you with delicate frills. A black ribbon made of shimmering satin coquettishly and promisingly adorns the flexible garter. One size fits all; Color: Black. 90% Nylon, 10% Spandex. Machine wash warm. Use non-chlorine bleach only when needed. Tumble dry low. Do not iron. Do not dry clean. Wash colors separately.",,,3.36,0,?,20,"Leg Garter",208,,0,,,0,"Baci Lingerie",,1,20,Accessories,8,0,default,0,0,0,0,0,-1,0,65070,-1,,,,,0,,,0,1,0,0,0,22,12,1,CHN
1134,BW3078,,"White Satin Leg Garter","This paradisiacal, white garter with delicate ruffles showcases itself as charming and luxurious. Its slender, puristical design is adorned by a button and a decorative loop. The flexible garter closely and extraordinarily caresses you. One size fits all; color: White. 90% Nylon, 10% Spandex. Machine wash warm. Use non-chlorine bleach only when needed. Tumble dry low. Do not iron. Do not dry clean. Wash colors separately.",,,3.36,0,?,20,"Leg Garter",208,,0,,,0,"Baci Lingerie",,1,20,Accessories,8,0,default,0,0,0,0,0,-1,0,65071,-1,,,,,0,,,0,1,0,0,0,22,12,1,CHN
1135,BW3079,,"Black/Red Ruffle Lace Leg Garterbelt","Vivacious garter that impresses through its multi-faceted material and contrast. The sensual, black lace falls onto the romantic frills and is seamed with passionately red satin. The promising, shimmering sequin appliquis give the flexible garter a sparkling and fiery look. One size fits all; color: Black-red. 90% Nylon, 10% Spandex. Machine wash warm. Use non-chlorine bleach only when needed. Tumble dry low. Do not iron. Do not dry clean. Wash colors separately.",,,3.36,0,?,20,"Leg Garter",208,,0,,,0,"Baci Lingerie",,1,20,Accessories,8,0,default,0,0,0,0,0,-1,0,65072,-1,,,,,0,,,0,1,0,0,0,22,12,1,CHN
1136,BW3082,,"Rose Pink Satin/Lace Sleep Mask","This noble eye mask in playful pink showcases itself as radiant and paradisiacal. Its delicate heart tulle is bordered by sparkling sequins and shimmering filigree frilled satin. Its delicate ribbons make this eye mask a majestic accessory. One size fits all; Color: Pink. 90% Polyester, 10% Spandex. Hand wash cold. Do not bleach. Line dry. Do not iron. Do not dry clean. Wash colors separately.",,,5,0,?,20,Masks,135,,0,,,0,"Baci Lingerie",,1,100,Accessories,8,0,default,0,0,0,0,0,-1,0,65073,-1,,,,,0,,,0,1,0,0,0,22,12,1,CHN
1138,BW3108,,"Leopard Lace Cut Out Basque No Panty","Leopard Lace Cut Out Basque no Panty",,,8.89,0,?,20,"Bustiers & Corsets",123,,0,,,0,"Baci Lingerie",,1,300,Lingerie,9,0,default,0,0,0,0,0,-1,0,66399,-1,,,,,0,,,0,1,0,0,0,11,5.5,2,CHN
1173,BW471,,"Control Top jacquard Pantyhose","The wild and sensual look of these stunning, black Jacquard Pantyhose will thrill your partner. The opaque, rear side is weaved into the semi translucent front side, thereby creating a remarkable, eye-catching look. One-size-fits-all; color: black. 100% Nylon. Hand wash separately in cold water.   Do not bleach. Line dry.",,,3.09,0,?,20,Pantyhose,141,,0,,,0,"Baci Lingerie",,1,80,Hosiery,10,0,default,0,0,0,0,0,-1,0,67649,-1,,,,,0,,,0,1,0,0,0,26,17,2,CHN
1176,CAMEL-102,,"5"" Chunky Heel, 3"" Platform Eyelet Ankle Strap Sandal",,,,51.04,0,?,20,Sandal,95,,0,"Ankle Strap","Ankle Strap",3,Pleaser,,1,300,Footwear,14,0,default,0,0,0,0,0,0,0,4075,0,,,,,0,,,0,1,0,0,0,5,12,14,
1177,CAMEL-103,,"5"" Chunky Heel, 3"" Platform Eyelet T-Strap Sandal",,,,47.52,0,?,20,Sandal,95,,0,,,0,Pleaser,,1,300,Footwear,14,0,default,0,0,0,0,0,0,0,4097,0,,,,,0,,,0,1,0,0,0,5,10,13,
1178,CAMEL-201,,"5"" Chunky Heel, 3"" PF Lace-Up Ankle Boot, Metal Back Zip",,,,64.24,0,?,20,Boots,96,,0,Ankle,Ankle,5,Pleaser,,1,500,Footwear,14,0,default,0,0,0,0,0,0,0,4112,0,,,,,0,,,0,1,0,0,0,5,12,14,
1179,CAMEL-202,,"5"" Chunky Heel, 3"" Platform, Lace-Up Front Ankle Boot, Side",,,,69.52,0,?,20,Boots,96,,0,Ankle,Ankle,5,Pleaser,,1,500,Footwear,14,0,default,0,0,0,0,0,0,0,4125,0,,,,,0,,,0,1,0,0,0,5,12,15,
1180,CAMEL-203,,"5 Chunky Heel, 3 PF Lace-Up Ankle Boot, Metal Back Zip",,,,43.65,0,?,20,"Women's Ankle Boots",271,,0,,,0,Pleaser,,1,0,Footwear,14,0,default,0,-1,0,0,0,0,0,152112,0,,,,,0,,,0,1,0,0,0,5,12,14,
1181,CAMEL-250,,"5"" Chunky Heel, 3"" P/F Lace-Up Mid-Calf Boot, Back Zip",,,,76.56,0,?,20,Boots,96,,0,Mid-Calf,Mid-Calf,10,Pleaser,,1,500,Footwear,14,0,default,0,0,0,0,0,0,0,4161,0,,,,,0,,,0,1,0,0,0,5,12,20,
1182,CAMEL-300,,"5"" Chunky Heel, 3"" PF Thigh-High Lace-Up Boot, Outside Zip",,,,78.32,0,?,20,Boots,96,,0,"Thigh High","Thigh High",8,Pleaser,,1,500,Footwear,14,0,default,0,0,0,0,0,0,0,4178,0,,,,,0,,,0,1,0,0,0,5,13,17,
1183,CAMEL-311,,"5"" PF Goth Punk Gogo Faux Fur Knee BT",,,,78.32,0,?,20,Boots,96,,0,"Knee High","Knee High",7,Pleaser,,1,500,Footwear,14,0,default,0,0,0,0,0,-1,0,4192,0,,,,,0,,,0,1,0,0,0,5,13,22,
1184,CANDY-40,,"6 1/2"" Heel, 2 1/2"" PF Sandal",,,,35.2,0,?,20,Sandal,95,,0,,,0,Pleaser,,1,300,Footwear,14,0,default,0,0,0,0,0,0,0,33687,0,,,,,0,,,0,1,0,0,0,3.7,10.6,12.2,
1186,CAPTAIN-100,,"1"" Heel, Pirate Captain Men's Knee BT",,,,44.88,0,?,20,Boots,96,,0,"Knee High","Knee High",7,Pleaser,,1,500,Footwear,14,0,default,0,0,0,0,0,0,0,39121,0,,,,,0,,,0,1,0,0,0,5.1,13.8,19.7,
1187,CAPTAIN-105,,"1"" Heel, Pirate Captain Men's Knee BT",,,,47.52,0,?,20,Boots,96,,0,"Knee High","Knee High",7,Pleaser,,1,500,Footwear,14,0,default,0,0,0,0,0,0,0,39135,0,,,,,0,,,0,1,0,0,0,5.1,13.8,19.7,
1188,CAPTAIN-110,,"1"" Flat Heel Men's Knee High Pull-on Boot w/ Side Lace",,,,59.84,0,?,20,Boots,96,,0,"Knee High","Knee High",7,Pleaser,,1,500,Footwear,14,0,default,0,0,0,0,0,0,0,39143,0,,,,,0,,,0,1,0,0,0,4.7,12.6,13.8,
1189,CAPTAIN-115,,"1"" Stacked Heel Men's Knee High Boot, Side Zip",,,,71.28,0,?,20,Boots,96,,0,"Knee High","Knee High",7,Pleaser,,1,500,Footwear,14,0,default,0,0,0,0,0,0,0,39148,0,,,,,0,,,0,1,0,0,0,5.1,13.8,19.7,
1190,CAPTIVA-608,,"6"" Ankle Strap PF Sandal W/RS On Heel",,,,33.44,0,?,20,Sandal,95,,0,"Ankle Strap","Ankle Strap",3,Pleaser,,1,300,Footwear,14,0,default,0,0,0,0,0,0,0,49581,0,,,,,0,,,0,1,0,0,0,3.7,9.4,9.8,
1191,CAPTIVA-609,,"6 Ankle Strap PF Sandal W/RS On Heel",,,,33.44,0,?,20,"Platforms (Exotic Dancing)",268,,0,,,0,Pleaser,,1,0,Footwear,14,0,default,0,-1,0,0,0,0,0,150377,0,,,,,0,,,0,1,0,0,0,3.7,9.4,9.8,
1192,CARESS-401,,"4"" Heel, 1/8"" PF Slide",,,,24.64,0,?,20,Shoes,94,,0,,,0,Pleaser,,1,350,Footwear,14,0,default,0,0,0,0,0,0,0,35170,0,,,,,0,,,0,1,0,0,0,3.7,7.1,9.4,
1195,CARESS-401F,,"4"" Heel, 1/8"" PF Marabou Slide",,,,18.92,0,?,20,Shoes,94,,0,,,0,Pleaser,,1,350,Footwear,14,0,default,0,0,0,0,0,-1,0,35208,0,,,,,0,,,0,1,0,0,0,3.7,7.1,9.4,
1198,CARESS-408,,"4"" Heel, 1/8"" PF Ankle Strap Sandal",,,,21.56,0,?,20,Sandal,95,,0,"Ankle Strap","Ankle Strap",3,Pleaser,,1,300,Footwear,14,0,default,0,0,0,0,0,0,0,35249,0,,,,,0,,,0,1,0,0,0,3.7,7.1,9.4,
1199,CARESS-408MG,,"4"" Heel, 1/8"" PF Ankle Strap Sandal W/Mini Glitters",,,,29.04,0,?,20,Sandal,95,,0,"Ankle Strap","Ankle Strap",3,Pleaser,,1,300,Footwear,14,0,default,0,0,0,0,0,0,0,35258,0,,,,,0,,,0,1,0,0,0,3.7,7.1,9.4,
1207,CARESS-456,,"4"" Heel, 1/8"" PF Sling Back Sandal",,,,21.56,0,?,20,Sandal,95,,0,,,0,Pleaser,,1,300,Footwear,14,0,default,0,0,0,0,0,-1,0,35338,0,,,,,0,,,0,1,0,0,0,3.7,7.5,11,
1209,CARRIBEAN-299,,"1 1/2"" Heel, Cuffed Knee Boot W/ Octopus Buckles, Side Zip",,,,59.84,0,?,20,Boots,96,,0,"Knee High","Knee High",7,Pleaser,,1,500,Footwear,14,0,default,0,0,0,0,0,0,0,39168,0,,,,,0,,,0,1,0,0,0,4.7,12.6,13.8,
1223,CHARADE-100,,"4 1/2"" Heel, 2"" PF Lace-Up Front Ankle Boot w/ Studs",,,,64.24,0,?,20,Boots,96,,0,Ankle,Ankle,5,Pleaser,,1,500,Footwear,14,0,default,0,0,0,0,0,0,0,4215,0,,,,,0,,,0,1,0,0,0,5,12,14,
1224,CHARADE-110,,"4 1/2"" Heel, 2"" PF Ankle Boot, Side Zip",,,,67.76,0,?,20,Boots,96,,0,Ankle,Ankle,5,Pleaser,,1,500,Footwear,14,0,default,0,0,0,0,0,0,0,4225,0,,,,,0,,,0,1,0,0,0,5,11,14,
1226,CHARADE-150,,"4 1/2"" Heel, 2"" PF Knee High Boot W/Studs",,,,66.88,0,?,20,Boots,96,,0,"Knee High","Knee High",7,Pleaser,,1,500,Footwear,14,0,default,0,0,0,0,0,0,0,4251,0,,,,,0,,,0,1,0,0,0,5,11,19,
1227,CHARADE-206,,"2"" PF Goth Punk Lolita Corset Lace Up Knee BT",,,,66,0,?,20,Boots,96,,0,"Knee High","Knee High",7,Pleaser,,1,500,Footwear,14,0,default,0,0,0,0,0,0,0,4261,0,,,,,0,,,0,1,0,0,0,5,11,19,
1228,CHARADE-25,,"**2"" PF Goth Punk Lolita MJ w/ Chain Corseting & Zipper",,,,31.24,0,?,20,Shoes,94,,0,,,0,Pleaser,,1,350,Footwear,14,0,default,0,0,0,0,0,-1,0,4272,0,,,,,0,,,0,1,0,0,0,4.3,11.4,13,
1233,CHELSEA-58G,,"1"" Heel, Classic Pointed Toe, Winkle Picker Slip On Boot",,,,46.64,0,?,20,Boots,96,,0,Ankle,Ankle,5,Pleaser,,1,500,Footwear,14,0,default,0,0,0,0,0,0,0,39176,0,,,,,0,,,0,1,0,0,0,4.7,12.6,13.8,
1234,CHIC-01,,"*4 1/2"" Heel, 1/4"" PF Slide",,,,20.68,0,?,20,Shoes,94,,0,,,0,Pleaser,,1,350,Footwear,14,0,default,0,0,0,0,0,0,0,35373,0,,,,,0,,,0,1,0,0,0,3.7,7.1,9.4,
1237,CHIC-06,,"4 1/2"" Heel, 1/4"" PF Wrap Around Ankle Strap Sandal",,,,29.04,0,?,20,Sandal,95,,0,"Ankle Strap","Ankle Strap",3,Pleaser,,1,300,Footwear,14,0,default,0,0,0,0,0,0,0,35405,0,,,,,0,,,0,1,0,0,0,3.7,7.1,9.4,
1239,CHIC-08,,(empty),,,,29.04,0,?,20,"System & Miscellaneous",1,,0,,,0,,,1,0,"System & Misc Types",1,0,default,0,-1,0,0,0,0,0,208752,-1,,,,,0,,,0,1,0,0,0,0,0,0,
1242,CHIC-14,,"*4 1/2"" Stiletto Heel Ankle Wrap Mini-PF Sandal",,,,14.52,0,?,20,Sandal,95,,0,,,0,Pleaser,,1,300,Footwear,14,0,default,0,0,0,0,0,-1,0,35450,0,,,,,0,,,0,1,0,0,0,3.7,7.1,9.4,
1250,CHIC-36,,"*4 1/2"" Stiletto Heel 1/4"" P/F Sandal",,,,17.16,0,?,20,Sandal,95,,0,,,0,Pleaser,,1,300,Footwear,14,0,default,0,0,0,0,0,-1,0,35522,0,,,,,0,,,0,1,0,0,0,3.7,7.1,9.4,
1252,CHIC-40,,(empty),,,,46.64,0,?,20,"System & Miscellaneous",1,,0,,,0,,,1,0,"System & Misc Types",1,0,default,0,-1,0,0,0,0,0,208788,-1,,,,,0,,,0,1,0,0,0,0,0,0,
1259,CHLOE-01,,"5 1/4"" Heel, 1 1/4"" Concealed PF Peep Toe Pump",,,,28.16,0,?,20,Platform,270,,0,,,0,Pleaser,,1,400,Footwear,14,0,default,0,-1,0,0,0,0,0,82609,0,,,,,0,,,0,1,0,0,0,3.7,10.2,11.4,
1260,CHLOE-02,,"5 1/4"" Heel, 1 1/4"" PF Maryjane W/Concealed PT Pump",,,,33,0,?,20,Platform,270,,0,,,0,Pleaser,,1,400,Footwear,14,0,default,0,-1,0,0,0,0,0,82618,0,,,,,0,,,0,1,0,0,0,3.9,10.2,11.4,
1261,CHLOE-11,,"5 1/4"" Heel,1/4"" Concealed PF 3 Button Ankle Boot W/Conce",,,,31.68,0,?,20,Platform,270,,0,,,0,Pleaser,,1,400,Footwear,14,0,default,0,-1,0,0,0,0,0,85650,0,,,,,0,,,0,1,0,0,0,3.7,10.2,11.4,
1262,CHLOE-115,,"5 1/4"" Heel, 1 1/4"" PF Calf High Boot",,,,38.02,0,?,20,Platform,270,,0,,,0,Pleaser,,1,400,Footwear,14,0,default,0,-1,0,0,0,0,0,82627,0,,,,,0,,,0,1,0,0,0,4.1,11,15.4,
1263,CHLOE-308,,"5 1/4"" Heel, 1 1/4"" PF Thigh Boot",,,,52.8,0,?,20,Platform,270,,0,,,0,Pleaser,,1,400,Footwear,14,0,default,0,-1,0,0,0,-1,0,82636,0,,,,,0,,,0,1,0,0,0,4.1,11,15.4,
1266,CLASH-430,,"3 1/2"" PF Goth Punk Lolita Detachable Chains Calf BT",,,,64.24,0,?,20,Boots,96,,0,Calf,Calf,4,Pleaser,,1,500,Footwear,14,0,default,0,0,0,0,0,-1,0,4340,0,,,,,0,,,0,1,0,0,0,5,12,14,
1269,CLASSIQUE-20,,"4"" Pointed-Toe Pump",,,,24.2,0,?,20,Shoes,94,,0,,,0,Pleaser,,1,350,Footwear,14,0,default,0,0,0,0,0,0,0,49717,0,,,,,0,,,0,1,0,0,0,3.7,7.5,11.8,
1271,CLASSIQUE-20SP,,"4"" Pointed-Toe Snake Print Leather Pump",,,,45.76,0,?,20,Shoes,94,,0,,,0,Pleaser,,1,350,Footwear,14,0,default,0,0,0,0,0,0,0,49982,0,,,,,0,,,0,1,0,0,0,3.7,7.5,11.8,
1272,CLASSIQUE-3011,,"4"" Heel Thigh High Pointed Boot w/PU Fur Lining, Side Zip",,,,54.56,0,?,20,Boots,96,,0,"Thigh High","Thigh High",8,Pleaser,,1,500,Footwear,14,0,default,0,0,0,0,0,0,0,49995,0,"ETA-27th Of August",,,,0,,,0,1,0,0,0,4.1,11,15.4,
1273,CLEARLY-401,,"4 1/2"" Heel Slide, 1/4"" PF",,,,26.4,0,?,20,Shoes,94,,0,,,0,Pleaser,,1,350,Footwear,14,0,default,0,0,0,0,0,0,0,35664,0,,,,,0,,,0,1,0,0,0,3.9,7.5,11,
1275,CLEARLY-406,,"4 1/2"" Heel, 1/4"" PF, Wrap Around Ankle Strap Sandal",,,,28.16,0,?,20,Sandal,95,,0,"Ankle Strap","Ankle Strap",3,Pleaser,,1,300,Footwear,14,0,default,0,0,0,0,0,0,0,35681,0,,,,,0,,,0,1,0,0,0,3.9,7.5,11,
1276,CLEARLY-408,,"4 1/2"" Heel, 1/4"" PF Ankle Strap Sandal",,,,20.68,0,?,20,Sandal,95,,0,"Ankle Strap","Ankle Strap",3,Pleaser,,1,300,Footwear,14,0,default,0,0,0,0,0,0,0,35691,0,,,,,0,,,0,1,0,0,0,3.9,7.5,11,
1277,CLEARLY-408MG,,"4 1/2"" Heel, 1/4"" PF Ankle Strap Sandal",,,,29.92,0,?,20,Sandal,95,,0,"Ankle Strap","Ankle Strap",3,Pleaser,,1,300,Footwear,14,0,default,0,0,0,0,0,0,0,35709,0,,,,,0,,,0,1,0,0,0,3.9,7.5,11,
1280,CLEARLY-420,,"4 1/2"" Heel, 1/4"" PF Peep Toe Pump",,,,36.08,0,?,20,Shoes,94,,0,"Peep Toe","Peep Toe",2,Pleaser,,1,350,Footwear,14,0,default,0,0,0,0,0,0,0,35799,0,,,,,0,,,0,1,0,0,0,3.7,7.5,11,
1283,CLEARLY-430,,"4 1/2"" Heel, Closed Back Ankle Strap Sandal",,,,26.84,0,?,20,Sandal,95,,0,"Ankle Strap","Ankle Strap",3,Pleaser,,1,300,Footwear,14,0,default,0,0,0,0,0,-1,0,35825,0,,,,,0,,,0,1,0,0,0,3.9,7.5,11,
1284,CLEARLY-430RS,,"4 1/2"" Heel Open Toe Ankle Strap d'Orsay Sandal w/RS",,,,43.12,0,?,20,Sandal,95,,0,"Ankle Strap","Ankle Strap",3,Pleaser,,1,300,Footwear,14,0,default,0,0,0,0,0,0,0,35836,0,,,,,0,,,0,1,0,0,0,3.9,7.5,11,
1290,CLICK-04-2,,"*3 1/4"" PF T-Strap w/Bat Embroidery, Buckle & Piping Detail",,,,29.48,0,?,20,Shoes,94,,0,,,0,Pleaser,,1,350,Footwear,14,0,default,0,0,0,0,0,-1,0,4393,0,,,,,0,,,0,1,0,0,0,3.7,9.8,12,
1293,CLONE-102,,"1"" Stacked Heel Men's Ankle Boot",,,,53.68,0,?,20,Boots,96,,0,Ankle,Ankle,5,Pleaser,,1,500,Footwear,14,0,default,0,0,0,0,0,0,0,39182,0,,,,,0,,,0,1,0,0,0,4.7,12.6,13.8,
1294,CLOWN-02,,"Adult Blk-Wht Pu W/Red Stars Clown Shoe",,,,59.84,0,?,20,Shoes,94,,0,,,0,Pleaser,,1,350,Footwear,14,0,default,0,0,0,0,0,0,0,39187,0,,,,,0,,,0,1,0,0,0,5.1,12.6,15.7,
1295,CLOWN-05,,"Adult Red-Blue Pat Bump Toe Clown Shoe",,,,64.24,0,?,20,Shoes,94,,0,,,0,Pleaser,,1,350,Footwear,14,0,default,0,0,0,0,0,0,0,39193,0,,,,,0,,,0,1,0,0,0,7.3,11.8,15.7,
1296,COCKTAIL-501,,"5"" Heel, 1"" PF Slide",,,,29.04,0,?,20,Shoes,94,,0,,,0,Pleaser,,1,350,Footwear,14,0,default,0,0,0,0,0,0,0,35911,0,,,,,0,,,0,1,0,0,0,3.7,7.5,11,
