stock_code,description,parent_stock_type,parent_stock_code,stock_available
PL24014-GRN-M,"Lace Pant With Satin Bow - Green Medium",Pants,PL24014,0,"PL\24014-GRN","PL\24014-GRN-B.jpg"
PL24014-GRN-S,"Lace Pant With Satin Bow - Green Small",Pants,PL24014,0,"PL\24014-GRN","PL\24014-GRN-B.jpg"
PL25002,,Dress,PL25002,13,"PL\25002-BLK","PL\25002-BLK-B.jpg"
PL25004,,Dress,PL25004,3,"PL\25004-BLK","PL\25004-BLK-B.jpg"
PL25004X,,Dress,PL25004X,1,"PL\25004X-BLK","PL\25004X-BLK-B.jpg"
PL25006X,,Dress,PL25006X,2,"PL\25006X-BLK","PL\25006X-BLK-B.jpg"
PL25007,,Set,PL25007,12,"PL\25007-BLK-OS-front","PL\25007-BLK-OS-rear.jpg"
PL25010-BLK-OS,"Seamless Halter Net Dress Black / One Size",Dress,PL25010,0,"PL\25010-BLK.jpg","PL\25010-BLK-B.jpg"
PL25010-RED-OS,"Seamless Halter Net Dress Red / One Size",Dress,PL25010,0,"PL\25010-RED.jpg","PL\25010-RED-B.jpg"
PL25010X-BLK-QS,"Seamless Halter Net Dress Plus Black / Queen Size",Dress,PL25010X,6,"PL\25010X-BLK.jpg","PL\25010X-BLK-B.jpg"
PL25010X-RED-QS,"Seamless Halter Net Dress Plus Red / Queen Size",Dress,PL25010X,6,"PL\25010X-RED.jpg","PL\25010X-RED-B.jpg"
PL25012,,Dress,PL25012,40,"PL\25012-PNK OS-front","PL\25012-PNK OS-rear.jpg"
PL25015,,Dress,PL25015,1,"PL\25015-BLK OS","PL\25015-BLK OS-B.jpg"
PL25016-BLK-OS,"Seamless Shoulder Strapes Netd Black / One Size",Dress,PL25016,0,"PL\25016-BLK OS","PL\25016-WHT (1)","PL\25016-BLK OS-B.jpg"
PL25016-WHT-OS,"Seamless Shoulder Strapes Netd White / One Size",Dress,PL25016,1,"PL\25016-BLK OS","PL\25016-WHT (1)","PL\25016-BLK OS-B.jpg"
PL25032X,,Dress,PL25032X,3,"PL\25032X-BLK","PL\25032X-BLK-B.jpg"
PL25036-BLK-OS,"Seamless Bodysuit Black / One Size",Bodysuit,PL25036,7,"PL\25036-BLK","PL\25036-BLK-B.jpg"
PL25036-PNK-OS,"Seamless Bodysuit Pink / One Size",Bodysuit,PL25036,1,"PL\25036-PNK.jpg","PL\25036-PNK-B.jpg"
PL25036-RED-OS,"Seamless Bodysuit Red / One Size",Bodysuit,PL25036,10,"PL\25036-RED.jpg","PL\25036-RED-B.jpg"
PL25036-YEL-OS,"Seamless Bodysuit Yellow / One Size",Bodysuit,PL25036,8,"PL\25036-YEL.jpg","PL\25036-YEL-B.jpg"
PL25036X-BLK-OS,"Seamless Bodysuit Plus Black / One Size",Bodysuit,PL25036X,6,"PL\25036X-BLK.jpg","PL\25036X-BLK-B.jpg"
PL25036X-PNK-OS,"Seamless Bodysuit Plus Pink / One Size",Bodysuit,PL25036X,3,"PL\25036X-PNK.jpg","PL\25036X-PNK-B.jpg"
PL25036X-RED-OS,"Seamless Bodysuit Plus Red / One Size",Bodysuit,PL25036X,5,"PL\25036X-RED.jpg","PL\25036X-RED-B.jpg"
PL25051-BLK-M/L,"Seamless Shred Back Dress - Black Medium/Large",Dress,PL25051,0,"PL\25051-BLK","PL\25051-BLK-B.jpg"
PL25051-BLK-S/M,"Seamless Shred Back Dress - Black Small/Medium",Dress,PL25051,7,"PL\25051-BLK","PL\25051-BLK-B.jpg"
PL25051-PNK-M/L,"Seamless Shred Back Dress - Pink Medium/Large",Dress,PL25051,35,"PL\25051-PNK","PL\25051-PNK-B.jpg"
PL25051-WHT-M/L,"Seamless Shred Back Dress - White Medium/Large",Dress,PL25051,13,"PL\25051-WHT","PL\25051-WHT-B.jpg"
PL25051-WHT-S/M,"Seamless Shred Back Dress - White Small/Medium",Dress,PL25051,5,"PL\25051-WHT","PL\25051-WHT-B.jpg"
PL25051-YEL-M/L,"Seamless Shred Back Dress - Yellow Medium/Large",Dress,PL25051,27,"PL\25051-YEL","PL\25051-YEL-B.jpg"
PL25053,,Dress,PL25053,1,"PL\25053-BLK","PL\25053-BLK-B.jpg"
PL25067-BLK-OS,"Seamless Web Tube Dress Black / One Size",Dress,PL25067,16,"PL\25067-BLK","PL\25067-BLK-B.jpg"
PL25067-PNK-OS,"Seamless Web Tube Dress Pink / One Size",Dress,PL25067,2,"PL\25067-PNK.jpg","PL\25067-PNK-B.jpg"
PL25084-BLK-OS,"Slice And Dice Seamless Dress Black / One Size",Dress,PL25084,0,"PL\25084-BLK-01","PL\25084-BLK-02.jpg","PL\25084-BLK-03.jpg","PL\25084-BLK-05.jpg"
PL25084-WHT-OS,"Slice And Dice Seamless Dress White / One Size",Dress,PL25084,0,"PL\25084-WHT-07.jpg","PL\25084-WHT-06.jpg","PL\25084-WHT-03.jpg"
PL25085X-BLK-QS,"Inter-Net Hi-Neck Dress Black / Queen",Dress,PL25085X,3,"PL\25085X-BLK-01","PL\25085X-BLK-02.jpg","PL\25085X-BLK-03.jpg","PL\25085X-BLK-06.jpg"
PL25085X-PNK-QS,"Inter-Net Hi-Neck Dress Pink / Queen",Dress,PL25085X,3,"PL\25085X-PNK-02.jpg","PL\25085X-PNK-01.jpg"
PL25086,,Dress,PL25086,0,"PL\25086-BLK-02.jpg","PL\25086-BLK-03.jpg","PL\25086-BLK-04.jpg","PL\25086-BLK-05.jpg"
PL25088X-BLK-QS,"Slice And Dice Seamless Dress Black / Queen Size",Dress,PL25088X,0,"PL\25088X-BLK-01","PL\25088X-BLK-02.jpg","PL\25088X-BLK-03.jpg","PL\25088X-BLK-04.jpg","PL\25088X-BLK-4913.jpg"
PL25088X-RED-QS,"Slice And Dice Seamless Dress Red / Queen Size",Dress,PL25088X,3,"PL\25088X-RED-07.jpg","PL\25088X-RED-02.jpg","PL\25088X-RED-01.jpg"
PL25092,,Dress,PL25092,0,"PL\25092-BLK-01","PL\25092-BLK-02.jpg"
PL25093,,Dress,PL25093,4,"PL\25093-BLK-7650","PL\25093-BLK-7674.jpg","PL\25093-BLK-7684.jpg","PL\25093-BLK-7688.jpg"
PL25094-RED-OS,"Womanizer Seamless Dress Red / One Size",Dress,PL25094,10,"PL\25094-BLK","PL\25094-RED.jpg"
PL25094-BLK-OS,"Womanizer Seamless Dress Black / One Size",Dress,PL25094,4,"PL\25094-BLK","PL\25094-RED.jpg"
PL25094X-BLK-QS,"Womanizer Seamless Dress Black / Queen Size",Dress,PL25094X,0,"PL\25094X-BLK-9701","PL\25094X-BLK-9703.jpg","PL\25094X-BLK-9711.jpg","PL\25094X-BLK-9732.jpg"
PL25096X,,Dress,PL25096X,0,"PL\25096X-BLK-9648","PL\25096X-BLK-9661.jpg","PL\25096X-BLK-9664.jpg","PL\25096X-BLK-9669.jpg"
PL25097-BLK-OS,"Rule Breaker Open Side Dress Black / One Size",Dress,PL25097,2,"PL\25097-BLK-1053","PL\25097-BLK-1079.jpg"
PL25097-RED-OS,"Rule Breaker Open Side Dress Red / One Size",Dress,PL25097,0,"PL\25097-RED-1124.jpg","PL\25097-RED-1114.jpg","PL\25097-RED-1090.jpg"
PL25097X-BLK-QS,"Rule Breaker Open Side Dress Black / Queen Size",Dress,PL25097X,4,"PL\25097X-BLK-1585","PL\25097X-BLK-1604.jpg"
PL25097X-RED-QS,"Rule Breaker Open Side Dress Red / Queen Size",Dress,PL25097X,15,"PL\25097X-RED-1697.jpg","PL\25097X-RED-1690.jpg","PL\25097X-RED-1676.jpg"
PL25099-BLK-OS,"Hideaway Hottie Seamless Dress Black / One Size",Dress,PL25099,0,"PL\25099-BLK-Hideaway-Hottie-1pc-seamless-dress-5251","PL\25099-BLK-Hideaway-Hottie-1pc-seamless-dress-5267.jpg"
PL25099-PNK-OS,"Hideaway Hottie Seamless Dress Pink / One Size",Dress,PL25099,23,"PL\25099-PNK-Hideaway-Hottie-1pc-seamless-dress-5972.jpg","PL\25099-PNK-Hideaway-Hottie-1pc-seamless-dress-5997.jpg"
PL25099X-BLK-QS,"Hideaway Hottie Seamless Dress Black / Queen Size",Dress,PL25099X,8,"PL\25099X-BLK--Hideaway-Hottie-Seamless-Dress--6292"
PL25100-BLK-OS,"Festival Flirt Net Dress Black / One Size",Dress,PL25100,0,"PL\25100-BLK--Festival-Flirt-Net-Dress-4987","PL\25100-BLK--Festival-Flirt-Net-Dress-5012.jpg"
PL25100-GRN-OS,"Festival Flirt Net Dress Green / One Size",Dress,PL25100,13,"PL\25100-GRN--Festival-Flirt-Net-Dress-5716.jpg","PL\25100-GRN--Festival-Flirt-Net-Dress-5734.jpg","PL\25100-GRN--Festival-Flirt-Net-Dress-5739.jpg"
PL25100-WHT-OS,"Festival Flirt Net Dress White / One Size",Dress,PL25100,15,"PL\25100-WHT--Festival-Flirt-Net-Dress--5028.jpg","PL\25100-WHT--Festival-Flirt-Net-Dress--5059.jpg"
PL25100X-BLK-QS,"Festival Flirt Net Dress Black / Queen Size",Dress,PL25100X,11,"PL\25100X-BLK--Festival-Flirt-Net-Dress-6483","PL\25100X-BLK--Festival-Flirt-Net-Dress-6501.jpg"
PL25100X-WHT-QS,"Festival Flirt Net Dress White / Queen Size",Dress,PL25100X,6,"PL\25100X-WHT--Festival-Flirt-Net-Dress-6406.jpg","PL\25100X-WHT--Festival-Flirt-Net-Dress-6431.jpg","PL\25100X-WHT--Festival-Flirt-Net-Dress-6432.jpg"
PL26019-PNK-M/L,"All Night Hot Net Panty - Pink Medium/Large",Panty,PL26019,0,"PL\26019-PNK","PL\26019-PNK-B.jpg"
PL26019-PNK-S/M,"All Night Hot Net Panty - Pink Small/Medium",Panty,PL26019,0,"PL\26019-PNK","PL\26019-PNK-B.jpg"
PL26024-PNK-S/M,"Jump The Line Garter Panty - Pink Small/Medium",Panty,PL26024,5,"PL\26024-PNK","PL\26024-PNK-B.jpg"
PL26026-BLK-M/L,"Open Butt Boyshort - Black Medium/Large",Boyshort,PL26026,7,"PL\26026-BLK-003-Pink-Lipstick-Open-Butt-Boyshort"
PL26026-BLK-S/M,"Open Butt Boyshort - Black Small/Medium",Boyshort,PL26026,4,"PL\26026-BLK-003-Pink-Lipstick-Open-Butt-Boyshort"
PL27005,,Dress,PL27005,326,"PL\27005-BLK OS","PL\27005-BLK OS-B.jpg"
PL27006,,Dress,PL27006,19,"PL\27006-BLK OS","PL\27006-BLK OS-B.jpg"
PL27010,,Bodysuit,PL27010,3,"PL\27010-BLK","PL\27010-BLK-B.jpg"
PL27011,,Bodysuit,PL27011,0,"PL\27011-BLK","PL\27011-BLK-B.jpg"
PL27012-BLK-M/L,"Killing It Fishnet Bra Set - Black Medium/Large","Bra Set",PL27012,16,"PL\27012-BLK","PL\27012-BLK-B.jpg"
PL27012-BLK-S/M,"Killing It Fishnet Bra Set - Black Small/Medium","Bra Set",PL27012,12,"PL\27012-BLK","PL\27012-BLK-B.jpg"
PL27017,,Bodystocking,PL27017,1,"PL\27017-BLK-001-Pink-Lipstick-To-The-Extreme-Strappy-Fishnet-Bodystocking-with-Metal-O-Ring.jpg","PL\27017-BLK-002-Pink-Lipstick-To-The-Extreme-Strappy-Fishnet-Bodystocking-with-Metal-O-Ring.jpg"
PL27020-BLK-OS,"All Access Pass Bodystocking Black / One Size",Bodystocking,PL27020,12,"PL\27020-BLK-0693","PL\27020-BLK-0697.jpg","PL\27020-BLK-0711.jpg","PL\27020-BLK-0709.jpg","PL\27020-PNK-0520.jpg","PL\27020-PNK-0514.jpg"
PL27020-PNK-OS,"All Access Pass Bodystocking Pink / One Size",Bodystocking,PL27020,5,"PL\27020-BLK-0693","PL\27020-BLK-0697.jpg","PL\27020-BLK-0711.jpg","PL\27020-BLK-0709.jpg","PL\27020-PNK-0520.jpg","PL\27020-PNK-0514.jpg"
PL27021,,Dress,PL27021,4,"PL\27021-BLK-0583","PL\27021-BLK-0602.jpg","PL\27021-BLK-0617.jpg"
PL27021X,,Dress,PL27021X,3,"PL\27021X-BLK-1979","PL\27021X-BLK-1983.jpg","PL\27021X-BLK-2011.jpg"
PL27022,,Dress,PL27022,0,"PL\27022-BLK-1295","PL\27022-BLK-1309.jpg","PL\27022-BLK-1316.jpg","PL\27022-BLK-1313.jpg"
PL27022X,,Dress,PL27022X,7,"PL\27022X-BLK-1728","PL\27022X-BLK-1730.jpg","PL\27022X-BLK-1749.jpg"
PL27023,,Dress,PL27023,6,"PL\27023-BLK-1252","PL\27023-BLK-1258.jpg","PL\27023-BLK-1252.jpg","PL\27023-BLK-1271.jpg"
PL27024X,,"Bra Set",PL27024X,11,"PL\27024X-BLK-2498","PL\27024X-BLK-2500.jpg","PL\27024X-BLK-2525.jpg"
PL27027,,Bodysuit,PL27027,0,"PL\27027-PNK-0386","PL\27027-PNK-0410.jpg","PL\27027-PNK-0438.jpg","PL\27027-PNK-0390.jpg","PL\27027-PNK-0428.jpg","PL\27027-PNK-1131.jpg"
PL27028,,Dress,PL27028,0,"PL\27028-BLK-0325","PL\27028-BLK-0358.jpg","PL\27028-BLK-0329.jpg","PL\27028-BLK-0367.jpg","PL\27028-BLK-0351.jpg","PL\27028-PNK-1133.jpg","PL\27028-PNK-1144.jpg","PL\27028-PNK-1154.jpg"
PL27029-BLK-OS,"Bad Intentions Fishnet Dress Black / One Size",Dress,PL27029,7,"PL\27029-BLK-1199","PL\27029-BLK-1226.jpg","PL\27029-BLK-1218.jpg","PL\27029-BLK-1230.jpg","PL\27029-BLK-1234.jpg","PL\27029-RED-0731.jpg","PL\27029-RED-0735.jpg","PL\27029-RED-0740.jpg","PL\27029-RED-0744.jpg","PL\27029-RED-0739.jpg"
PL27029-RED-OS,"Bad Intentions Fishnet Dress Red / One Size",Dress,PL27029,3,"PL\27029-BLK-1199","PL\27029-BLK-1226.jpg","PL\27029-BLK-1218.jpg","PL\27029-BLK-1230.jpg","PL\27029-BLK-1234.jpg","PL\27029-RED-0731.jpg","PL\27029-RED-0735.jpg","PL\27029-RED-0740.jpg","PL\27029-RED-0744.jpg","PL\27029-RED-0739.jpg"
PL27029X-BLK-QS,"Bad Intentions Fishnet Dress Black / Queen Size",Dress,PL27029X,6,"PL\27029X-BLK-2413","PL\27029X-BLK-2453.jpg","PL\27029X-BLK-2457.jpg","PL\27029X-BLK-2433.jpg","PL\27029X-BLK-2413.jpg"
PL27030-BLK-OS,"All Choked Up Choker Bodysuit Black / One Size",Bodysuit,PL27030,8,"PL\27030-BLK-Choked-Up-3pc-hoisery-Choker-Bodysuit-4890","PL\27030-BLK-Choked-Up-3pc-hoisery-Choker-Bodysuit-4892.jpg","PL\27030-BLK-Choked-Up-3pc-hoisery-Choker-Bodysuit-4913.jpg","PL\27030-BLK-Choked-Up-3pc-hoisery-Choker-Bodysuit-4924.jpg","PL\27030-PNK-Choken-Up-3pc-hoisery-Choker-Bodysuit-5454.jpg","PL\27030-PNK-Choken-Up-3pc-hoisery-Choker-Bodysuit-5476.jpg"
PL27030-PNK-OS,"All Choked Up Choker Bodysuit Pink / One Size",Bodysuit,PL27030,9,"PL\27030-BLK-Choked-Up-3pc-hoisery-Choker-Bodysuit-4890","PL\27030-BLK-Choked-Up-3pc-hoisery-Choker-Bodysuit-4892.jpg","PL\27030-BLK-Choked-Up-3pc-hoisery-Choker-Bodysuit-4913.jpg","PL\27030-BLK-Choked-Up-3pc-hoisery-Choker-Bodysuit-4924.jpg","PL\27030-PNK-Choken-Up-3pc-hoisery-Choker-Bodysuit-5454.jpg","PL\27030-PNK-Choken-Up-3pc-hoisery-Choker-Bodysuit-5476.jpg"
PL29001,,Pantyhose,PL29001,8,"PL\29001-BLK OS-front","PL\29001-BLK OS-rear.jpg"
PL29002,,Pantyhose,PL29002,30,"PL\29002-BLK OS-front","PL\29002-BLK OS-rear-main.jpg"
PL25102-RED-OS,"Back To Basixxx High Neck Dress Red / One Size",Dress,PL25102,7,"PL\25102-RED-Back-2-Basixxx-Hi-Neck-Dres-1807_1024x1024.jpg","PL\25102-RED-Back-2-Basixxx-Hi-Neck-Dres-1803_1024x1024.jpg"
PL25102-BLK-OS,"Back To Basixxx High Neck Dress Black / One Size",Dress,PL25102,7,"PL\25102-BLK-Back-2-Basixxx-Hi-Neck-Dress-1761_1024x1024.jpg","PL\25102-BLK-Back-2-Basixxx-Hi-Neck-Dress-1752_1024x1024.jpg"
PL25102-PNK-OS,"Back To Basixxx High Neck Dress Pink / One Size",Dress,PL25102,9,"PL\25102-PNK-Back-2-Basixxx-Hi-Neck-Dress-2782_1024x1024.jpg","PL\25102-PNK-Back-2-Basixxx-Hi-Neck-Dress-2811_1024x1024.jpg"
PL25102X-BLK-OS,"Back To Basixxx High Neck Dress Black / One Size",Dress,PL25102X,0
PL25102X-RED-OS,"Back To Basixxx High Neck Dress Red / One Size",Dress,PL25102X,0
PL25102X-PNK-OS,"Back To Basixxx High Neck Dress Pink / One Size",Dress,PL25102X,0
PL25102X-BLK-QS,"Back To Basixxx High Neck Dress Black / Queen Size",Dress,PL25102X,2,"PL\25102X-BLK-Back-2-Basixxx-Hi-Neck-Dress-2704_1024x1024.jpg","PL\25102X-BLK-Back-2-Basixxx-Hi-Neck-Dress-2730_1024x1024.jpg"
PL25102X-RED-QS,"Back To Basixxx High Neck Dress Red / Queen Size",Dress,PL25102X,4,"PL\25102X-RED-Back-2-Basixxx-Hi-Neck-Dress-2947_1024x1024.jpg","PL\25102X-RED-Back-2-Basixxx-Hi-Neck-Dress-2976_1024x1024.jpg"
PL25102X-PNK-QS,"Back To Basixxx High Neck Dress Pink / Queen Size",Dress,PL25102X,4,"PL\25102X-PNK-Back-2-Basixxx-Hi-Neck-Dress-2602_1024x1024.jpg","PL\25102X-PNK-Back-2-Basixxx-Hi-Neck-Dress-2634_1024x1024.jpg"
PL27037-BLK-OS,"Shreds Of Decency Mini Dress Black / One Size",Dress,PL27037,5,"PL\27037-BLK-Shreds-Of-Decency-Mini-Dress-2148.jpg","PL\27037-BLK-Shreds-Of-Decency-Mini-Dress-2154.jpg"
PL27037-RED-OS,"Shreds Of Decency Mini Dress Red / One Size",Dress,PL27037,3,"PL\27037-RED-Shreds-Of-Decency-Mini-Dress-1584.jpg","PL\27037-RED-Shreds-Of-Decency-Mini-Dress-1618-1.jpg"
PL27037X-BLK-QS,"Shreds Of Decency Mini Dress Black / Queen",Dress,PL27037X,1,"PL\27037x-blk-1.jpg","PL\27037x-blk-2.jpg"
PL27037X-RED-QS,"Shreds Of Decency Mini Dress Red / Queen Size",Dress,PL27037X,0,"PL\PL27037-RD-OQ_1024x1024.jpg","PL\PL27037-RD-OQa_1024x1024.jpg"
PL27042-PNK-OS,"Pink Lipstick Fake News Bodystocking Pink / One Size",Bodystocking,PL27042,1,"PL\27042-PNK-Fake-News-Bodystocking-2328 (1).jpg","PL\27042-PNK-Fake-News-Bodystocking-2325 (1).jpg"
PL27042-YEL-OS,"Pink Lipstick Fake News Bodystocking Yellow / One Size",Bodystocking,PL27042,7,"PL\27042-YEL-Fake-News-Bodystocking-1361 (1).jpg","PL\27042-YEL-Fake-News-Bodystocking-1345 (1).jpg"
PL27042X-YEL-QS,"Pink Lipstick Fake News Bodystocking Yellow / Queen Size",Bodystocking,PL27042X,3,"PL\27042X-YEL-Fake-News-Bodystocking-3530 (1).jpg","PL\27042X-YEL-Fake-News-Bodystocking-3563 (1).jpg"
PL20005-BLK-M/L,,Teddy,PL20005-BLK-M/L,0,"PL\20005-BLK.jpg","PL\20005-BLK-B.jpg"
PL20018X-BLK-1X2X,,Bodysuit,PL20018X-BLK-1X2X,1,"PL\20018X-BLK-6456.jpg","PL\20018X-BLK-6484.jpg"
PL21002-BLK-M/L,,Dress,PL21002-BLK-M/L,1,"PL\21002-BLK.jpg","PL\21002-BLK-B.jpg"
PL27008,,Bodystocking,PL27008,0,"PL\27008-PNK.jpg","PL\27008-PNK-B.jpg"
PL25059-BLK-OS,"Seamless Back Cutout Dress Black / One Size",Dress,PL25059,3,"PL\25059-BLK.jpg","PL\25059-BLK-B.jpg"
PL27033-BLK-SM,"ON RAILS FOOTLESS BODYSTOCKING Black / Small/Medium",Bodystocking,PL27033,9,"PL\27033.jpeg","PL\27033-B.jpeg"
PL27033-BLK-ML,"ON RAILS FOOTLESS BODYSTOCKING Black / Medium/Large",Bodystocking,PL27033,11,"PL\27033.jpeg","PL\27033-B.jpeg"
PL20016-BLK-M/L,"Power Play Garter Bodysuit - Black Medium/Large",Bodysuit,PL20016,23,"PL\20016-BLK-01","PL\20016-BLK-02.jpg","PL\20016-BLK-03.jpg","PL\20016-BLK-04.jpg","PL\20016-BLK-05.jpg"
PL20016-BLK-S/M,"Power Play Garter Bodysuit - Black Small/Medium",Bodysuit,PL20016,21,"PL\20016-BLK-01.jpg","PL\20016-BLK-02.jpg","PL\20016-BLK-03.jpg","PL\20016-BLK-04.jpg","PL\20016-BLK-05.jpg"
PL20012-BLK-M/L,"Taking Risks Mesh Bodysuit - Black Medium/Large",Bodysuit,PL20012,4,"PL\20012-BLK","PL\20012-BLK-B.jpg"
PL20012-BLK-S/M,"Taking Risks Mesh Bodysuit - Black Small/Medium",Bodysuit,PL20012,1,"PL\20012-BLK","PL\20012-BLK-B.jpg"
PL20014,,Bodysuit,PL20014,0,"PL\20014-BLK-01","PL\20014-BLK-02.jpg","PL\20014-BLK-03.jpg"
PL20023-BLK-OS,"Womanizer Seamless Bodysuit Black / One Size",Bodysuit,PL20023,9,"PL\20023-BLK-8319","PL\20023-BLK-8332.jpg","PL\20023-BLK-8335.jpg","PL\20023-BLK-8350.jpg"
PL20023-WHT-OS,"Womanizer Seamless Bodysuit White / One Size",Bodysuit,PL20023,10,"PL\20023-BLK-8319","PL\20023-BLK-8332.jpg","PL\20023-BLK-8335.jpg","PL\20023-BLK-8350.jpg"
PL21004-BLK-M/L,"2 Ways Sequin Tube/Skirt - Black Medium/Large",Skirt,PL21004,2,"PL\21004-BLK","PL\21004-BLK-B.jpg"
PL21004-PNK-M/L,"2 Ways Sequin Tube/Skirt - Pink Medium/Large",Skirt,PL21004,11,"PL\21004-PNK","PL\21004-PNK-B.jpg"
PL21004-PNK-S/M,"2 Ways Sequin Tube/Skirt - Pink Small/Medium",Skirt,PL21004,4,"PL\21004-PNK","PL\21004-PNK-B.jpg"
PL22003,,Chemise,PL22003,0,"PL\22003-BLK","PL\22003-BLK-002.jpg","PL\22003-BLK-001-Out Of Line Strappy Chemise-Pink Lipstick.jpg","PL\22003-BLK-003-Out Of Line Strappy Chemise-Pink Lipstick.jpg","PL\22003-BLK-002-Out Of Line Strappy Chemise-Pink Lipstick.jpg"
PL22004,,Chemise,PL22004,0,"PL\22004-BLK","PL\22004-BLK-B.jpg","PL\22004-BLK-001.jpg","PL\22004-BLK-002.jpg","PL\22004-BLK-003.jpg","PL\22004-BLK-004.jpg"
PL23001-PNK-M/L,"Magenta Mini Halter Set - Pink Medium/Large",Set,PL23001,4,"PL\23001-PNK-front","PL\23001-PNK-rear.jpg"
PL23004-BLK-S/M,"Bombshell Bandeau Set - Black Small/Medium",Set,PL23004,0,"PL\23004-BLK-front","PL\23004-BLK-rear.jpg"
PL23010-BLK-M/L,"Hardcore Mini Skirt Set - Black Medium/Large",Set,PL23010,79,"PL\23010-BLK","PL\23010-BLK-B.jpg"
PL23011-BLK-M/L,"Jersey Wow Sequin Drape-Top - Black Medium/Large","Bra Set",PL23011,21,"PL\23011-BLK","PL\23011-BLK-B.jpg"
PL23015-BLK-M/L,"Frontal Exposure Performance Bra - Black Medium/Large",Bra,PL23015,4,"PL\23015-BLK","PL\23015-BLK-B.jpg"
PL23016-BLK-S/M,"Seamless Sporty Mesh Br - Black Small/Medium",Bra,PL23016,1,"PL\23016-BLK","PL\23016-BLK-B.jpg"
PL23016-PNK-S/M,"Seamless Sporty Mesh Bra - Pink Small/Medium",Bra,PL23016,1,"PL\23016-PNK","PL\23016-PNK-B.jpg"
PL23017-BLK-M,"Sweat Strappy Stash Bra - Black Medium",Bra,PL23017,2,"PL\23017-BLK","PL\23017-BLK-B.jpg"
PL23018-PNK-M,"Sweat All Sport Bra - Pink Medium",Bra,PL23018,2,"PL\23018-PNK","PL\23018-PNK-B.jpg"
PL23018-PNK-S,"Sweat All Sport Bra - Pink Small",Bra,PL23018,1,"PL\23018-PNK","PL\23018-PNK-B.jpg"
PL23019-PNK-M,"Sweat Lace For Life Bra - Pink Medium",Bra,PL23019,2,"PL\23019-PNK","PL\23019-PNK-B.jpg"
PL23021,,"Bra Set",PL23021,0,"PL\23021-PNK","PL\23021-PNK-B.jpg"
PL23022-BLK-M/L,"2Pc Fishnet Micro Cup W/G-Strg - Black Medium/Large","Bra Set",PL23022,6,"PL\23022-BLK","PL\23022-BLK-B.jpg"
PL23024-BLK-M/L,"2Pc Zip Up Bra W/G-String - Black Medium/Large","Bra Set",PL23024,2,"PL\23024-BLK","PL\23024-BLK-B.jpg"
PL23024-BLK-S/M,"2Pc Zip Up Bra W/G-String - Black Small/Medium","Bra Set",PL23024,10,"PL\23024-BLK","PL\23024-BLK-B.jpg"
PL23025,,"Bra Set",PL23025,0,"PL\23025-BLK","PL\23025-BLK-B.jpg"
PL23032-BLK-M/L,"2Pc Pleather Bra & G-String St - Black Medium/Large","Bra Set",PL23032,3,"PL\23032-BLK","PL\23032-BLK-B.jpg"
PL23034-BLK-M/L,"2Pc Cage Front Bra Set - Black Medium/Large","Bra Set",PL23034,14,"PL\23034-BLK","PL\23034-BLK-B.jpg"
PL23034-BLK-S/M,"2Pc Cage Front Bra Set - Black Small/Medium","Bra Set",PL23034,10,"PL\23034-BLK","PL\23034-BLK-B.jpg"
PL23035-BLK-M/L,"2Pc Net Plunge Strappy Bra Set - Black Medium/Large","Bra Set",PL23035,9,"PL\23035-BLK","PL\23035-BLK-B.jpg"
PL23035-BLK-S/M,"2Pc Net Plunge Strappy Bra Set - Black Small/Medium","Bra Set",PL23035,6,"PL\23035-BLK","PL\23035-BLK-B.jpg"
PL23042-BLK-M/L,"2Pc Lace Strappy Bra & G-Set - Black Medium/Large","Bra Set",PL23042,23,"PL\23042-BLK","PL\23042-BLK-B.jpg"
PL23042-BLK-S/M,"2Pc Lace Strappy Bra & G-Set - Black Small/Medium","Bra Set",PL23042,16,"PL\23042-BLK","PL\23042-BLK-B.jpg"
PL23043-BLK-M/L,"Floral Crush Lace Bra & G-String - Black Medium/Large","Bra Set",PL23043,7,"PL\23043-BLK","PL\23043-BLK-B.jpg"
PL23043-BLK-S/M,"Floral Crush Lace Bra & G-String - Black Small/Medium","Bra Set",PL23043,14,"PL\23043-BLK","PL\23043-BLK-B.jpg"
PL23047-BLK-M/L,"2Pc Night Out Bra & G-String - Black Medium/Large","Bra Set",PL23047,7,"PL\23047-BLK","PL\23047-BLK-B.jpg"
PL23054-BLK-M/L,"X-Ing U Out Crisscross Bra Set - Black Medium/Large","Bra Set",PL23054,4,"PL\23054-BLK","PL\23054-BLK-B.jpg"
PL23054-BLK-S/M,"X-Ing U Out Crisscross Bra Set - Black Small/Medium","Bra Set",PL23054,3,"PL\23054-BLK","PL\23054-BLK-B.jpg"
PL23055-BLK-S/M,"Double Take Strappy Bra Set - Black Small/Medium","Bra Set",PL23055,1,"PL\23055-BLK","PL\23055-BLK-B.jpg"
PL23061X-BLK-3X/4X,"Harnessed Heat Choker Bra Set - Black 3X/4X","Bra Set",PL23061X,2,"PL\23061X-BLK-8463","PL\23061X-BLK-8513.jpg"
PL23061X-BLK-1X2X,"Harnessed Heat Choker Bra Set-Black 1X2X","Bra Set",PL23061X,0,"PL\23061X-BLK-8463","PL\23061X-BLK-8513.jpg"
PL24007-BLK-S,"Sequin Hood Rayon Short Jacket - Black Small",Jacket,PL24007,1,"PL\24007-BLK.jpg","PL\24007-BLK-B.jpg"
